ts,motor_rpm,pressure_bar,axis1_torque,motor_temp,servo_current,servo_voltage,axis2_position,axis2_velocity,axis1_velocity,axis1_position
4800,1537.579,4.627,30.977,70.675,3.312,48.5,-46.679,-122.46,-254.167,58.783
5101,1481.005,5.19,61.863,70.984,5.974,48.499,-74.286,-55.998,-298.491,-31.207
5102,1480.716,5.191,61.955,70.979,5.983,48.5,-74.346,-55.726,-298.16,-31.491
5103,1480.597,5.194,62.06,70.986,5.991,48.499,-74.385,-55.467,-297.836,-31.802
5104,1480.466,5.196,62.156,70.981,6,48.501,-74.441,-55.203,-297.541,-32.092
5105,1480.287,5.197,62.256,70.985,6.007,48.499,-74.498,-54.934,-297.237,-32.385
5106,1480.015,5.199,62.355,70.984,6.015,48.5,-74.555,-54.672,-296.908,-32.696
5107,1479.882,5.201,62.462,70.983,6.025,48.5,-74.609,-54.402,-296.568,-32.985
5108,1479.675,5.202,62.561,70.987,6.033,48.5,-74.656,-54.134,-296.253,-33.292
5109,1479.387,5.206,62.651,70.986,6.041,48.5,-74.713,-53.869,-295.92,-33.578
5110,1479.301,5.207,62.755,70.987,6.05,48.499,-74.778,-53.606,-295.577,-33.878
5111,1479.034,5.209,62.855,70.992,6.059,48.5,-74.836,-53.341,-295.249,-34.176
5112,1478.986,5.21,62.942,70.993,6.068,48.5,-74.889,-53.081,-294.925,-34.466
5113,1478.818,5.213,63.028,70.994,6.074,48.499,-74.927,-52.801,-294.567,-34.759
5114,1478.516,5.215,63.132,70.992,6.084,48.499,-74.994,-52.544,-294.237,-35.063
5115,1478.439,5.216,63.235,70.994,6.091,48.5,-75.038,-52.268,-293.86,-35.348
5116,1478.148,5.217,63.322,70.995,6.102,48.499,-75.083,-52.015,-293.537,-35.646
5117,1477.907,5.22,63.415,70.999,6.111,48.499,-75.14,-51.738,-293.156,-35.939
5118,1477.735,5.222,63.503,71,6.119,48.5,-75.203,-51.47,-292.834,-36.233
5119,1477.658,5.223,63.595,71.001,6.125,48.499,-75.254,-51.219,-292.469,-36.512
5120,1477.404,5.225,63.697,70.998,6.133,48.499,-75.289,-50.945,-292.1,-36.809
5121,1477.294,5.228,63.787,70.998,6.141,48.499,-75.357,-50.67,-291.716,-37.101
5122,1477.123,5.228,63.868,71.003,6.15,48.499,-75.403,-50.404,-291.35,-37.389
5123,1476.893,5.23,63.958,71.005,6.161,48.499,-75.455,-50.137,-290.98,-37.685
5124,1476.744,5.233,64.063,71.005,6.168,48.499,-75.507,-49.879,-290.633,-37.979
5125,1476.546,5.234,64.142,71.005,6.178,48.5,-75.541,-49.606,-290.249,-38.273
5126,1476.304,5.237,64.221,71.004,6.183,48.5,-75.596,-49.339,-289.852,-38.564
5127,1476.099,5.238,64.312,71.004,6.193,48.5,-75.656,-49.067,-289.472,-38.844
5128,1475.866,5.241,64.414,71.009,6.201,48.499,-75.698,-48.791,-289.099,-39.144
5129,1475.645,5.242,64.503,71.007,6.207,48.5,-75.746,-48.53,-288.726,-39.432
5130,1475.458,5.244,64.582,71.008,6.217,48.499,-75.784,-48.251,-288.321,-39.707
5131,1475.287,5.246,64.674,71.011,6.225,48.499,-75.834,-47.981,-287.944,-40.006
5132,1475.216,5.248,64.751,71.012,6.232,48.5,-75.885,-47.728,-287.537,-40.295
5133,1474.921,5.25,64.829,71.01,6.239,48.5,-75.929,-47.454,-287.135,-40.568
5134,1474.77,5.251,64.911,71.016,6.249,48.5,-75.98,-47.181,-286.741,-40.868
5135,1474.644,5.252,65,71.018,6.257,48.499,-76.04,-46.903,-286.312,-41.144
5136,1474.348,5.256,65.075,71.012,6.264,48.5,-76.084,-46.644,-285.933,-41.445
5137,1474.265,5.257,65.174,71.013,6.272,48.5,-76.132,-46.376,-285.495,-41.721
5138,1474.053,5.26,65.258,71.016,6.28,48.5,-76.166,-46.1,-285.097,-42.003
5139,1473.916,5.261,65.336,71.02,6.285,48.499,-76.225,-45.824,-284.675,-42.29
5140,1473.652,5.262,65.401,71.016,6.295,48.499,-76.269,-45.565,-284.268,-42.587
5141,1473.513,5.264,65.487,71.021,6.302,48.5,-76.3,-45.283,-283.857,-42.866
5142,1473.275,5.267,65.564,71.024,6.307,48.499,-76.347,-45.006,-283.41,-43.141
5143,1473.176,5.268,65.642,71.024,6.317,48.499,-76.398,-44.739,-282.978,-43.436
5144,1472.992,5.27,65.726,71.021,6.324,48.5,-76.451,-44.467,-282.554,-43.717
5145,1472.74,5.271,65.803,71.027,6.333,48.5,-76.476,-44.204,-282.126,-43.989
5146,1472.499,5.273,65.877,71.027,6.338,48.499,-76.533,-43.934,-281.68,-44.279
5147,1472.332,5.276,65.965,71.024,6.349,48.499,-76.577,-43.663,-281.262,-44.55
5148,1472.221,5.278,66.035,71.029,6.354,48.499,-76.623,-43.388,-280.808,-44.836
5149,1472.033,5.28,66.1,71.031,6.361,48.499,-76.665,-43.102,-280.369,-45.114
5150,1471.669,5.281,66.183,71.029,6.369,48.5,-76.714,-42.835,-279.937,-45.394
5151,1471.584,5.284,66.251,71.029,6.376,48.5,-76.756,-42.559,-279.476,-45.679
5152,1471.387,5.285,66.324,71.032,6.384,48.499,-76.79,-42.288,-279.019,-45.948
5153,1471.195,5.286,66.396,71.035,6.393,48.5,-76.834,-42.018,-278.555,-46.229
5154,1471.064,5.288,66.466,71.03,6.398,48.499,-76.878,-41.745,-278.104,-46.51
5155,1470.892,5.291,66.543,71.038,6.406,48.5,-76.905,-41.466,-277.644,-46.795
5156,1470.714,5.292,66.612,71.033,6.412,48.5,-76.963,-41.202,-277.162,-47.078
5157,1470.454,5.294,66.684,71.04,6.419,48.499,-77.001,-40.935,-276.727,-47.353
5158,1470.337,5.297,66.742,71.036,6.426,48.499,-77.036,-40.654,-276.244,-47.633
5159,1470.163,5.298,66.812,71.038,6.432,48.499,-77.082,-40.384,-275.763,-47.909
5160,1469.881,5.3,66.886,71.041,6.439,48.5,-77.113,-40.105,-275.302,-48.167
5161,1469.722,5.301,66.961,71.038,6.447,48.5,-77.162,-39.826,-274.807,-48.454
5162,1469.471,5.302,67.01,71.042,6.455,48.499,-77.196,-39.561,-274.338,-48.718
5163,1469.321,5.304,67.078,71.045,6.462,48.5,-77.245,-39.288,-273.85,-49.005
5164,1469.159,5.308,67.146,71.04,6.469,48.499,-77.282,-39.011,-273.37,-49.264
5165,1468.98,5.308,67.211,71.046,6.475,48.499,-77.319,-38.736,-272.902,-49.538
5166,1468.856,5.31,67.284,71.049,6.481,48.498,-77.347,-38.454,-272.415,-49.816
5167,1468.669,5.312,67.338,71.043,6.49,48.499,-77.389,-38.185,-271.906,-50.087
5168,1468.441,5.315,67.405,71.047,6.495,48.499,-77.428,-37.917,-271.4,-50.37
5169,1468.227,5.316,67.47,71.046,6.502,48.5,-77.471,-37.639,-270.893,-50.632
5170,1467.941,5.319,67.529,71.049,6.51,48.5,-77.514,-37.352,-270.429,-50.898
5171,1467.8,5.321,67.585,71.05,6.517,48.499,-77.55,-37.084,-269.896,-51.17
5172,1467.637,5.322,67.651,71.055,6.521,48.5,-77.587,-36.812,-269.398,-51.448
5173,1467.48,5.323,67.705,71.055,6.527,48.5,-77.62,-36.538,-268.904,-51.714
5174,1467.347,5.325,67.754,71.056,6.535,48.499,-77.648,-36.259,-268.387,-51.974
5175,1467.169,5.328,67.812,71.051,6.542,48.5,-77.692,-35.975,-267.861,-52.246
5176,1466.943,5.33,67.885,71.057,6.546,48.498,-77.734,-35.698,-267.353,-52.524
5177,1466.762,5.331,67.937,71.058,6.555,48.499,-77.761,-35.427,-266.819,-52.778
5178,1466.598,5.333,67.988,71.054,6.562,48.499,-77.805,-35.142,-266.294,-53.061
5179,1466.29,5.334,68.038,71.059,6.568,48.5,-77.825,-34.866,-265.77,-53.323
5180,1466.179,5.337,68.101,71.056,6.574,48.499,-77.864,-34.605,-265.271,-53.576
5181,1465.856,5.339,68.151,71.06,6.578,48.499,-77.908,-34.318,-264.717,-53.85
5182,1465.858,5.341,68.212,71.058,6.584,48.499,-77.932,-34.041,-264.179,-54.122
5183,1465.558,5.342,68.255,71.061,6.591,48.5,-77.974,-33.762,-263.672,-54.386
5184,1465.401,5.343,68.307,71.067,6.599,48.5,-78.007,-33.5,-263.128,-54.634
5185,1465.268,5.346,68.362,71.065,6.601,48.499,-78.042,-33.209,-262.59,-54.911
5186,1464.938,5.348,68.404,71.062,6.61,48.5,-78.077,-32.939,-262.021,-55.163
5187,1464.771,5.35,68.454,71.065,6.615,48.499,-78.097,-32.657,-261.508,-55.418
5188,1464.658,5.352,68.496,71.066,6.619,48.499,-78.124,-32.382,-260.957,-55.692
5189,1464.477,5.352,68.55,71.068,6.626,48.499,-78.164,-32.094,-260.403,-55.949
5190,1464.248,5.354,68.594,71.067,6.632,48.5,-78.207,-31.819,-259.849,-56.202
5191,1464.047,5.357,68.647,71.069,6.637,48.5,-78.221,-31.558,-259.281,-56.469
5192,1463.841,5.358,68.694,71.074,6.643,48.5,-78.256,-31.272,-258.736,-56.737
5193,1463.616,5.361,68.729,71.074,6.651,48.499,-78.289,-30.987,-258.17,-56.988
5194,1463.463,5.362,68.774,71.073,6.655,48.5,-78.327,-30.71,-257.589,-57.244
5195,1463.311,5.363,68.815,71.076,6.662,48.499,-78.355,-30.434,-257.036,-57.496
5196,1463.159,5.367,68.855,71.072,6.667,48.499,-78.384,-30.159,-256.451,-57.756
5197,1462.957,5.367,68.896,71.075,6.672,48.499,-78.404,-29.871,-255.88,-58.011
5198,1462.687,5.37,68.932,71.073,6.678,48.499,-78.45,-29.609,-255.302,-58.273
5199,1462.54,5.371,68.975,71.078,6.684,48.5,-78.478,-29.318,-254.737,-58.518
5200,1462.306,5.373,69.027,71.08,6.689,48.499,-78.492,-29.051,-254.166,-58.784
5301,1443.621,5.554,68.976,71.179,6.997,48.498,-79.994,-0.522,-183.844,-81.088
5302,1443.379,5.557,68.944,71.184,6.996,48.497,-79.995,-0.23,-183.048,-81.275
5303,1443.154,5.558,68.903,71.185,6.998,48.497,-80.007,0.051,-182.259,-81.447
5304,1442.95,5.56,68.864,71.186,6.997,48.498,-80.008,0.342,-181.458,-81.643
5305,1442.81,5.56,68.824,71.186,7,48.497,-79.993,0.613,-180.657,-81.806
5306,1442.72,5.562,68.783,71.184,7.001,48.497,-80.002,0.914,-179.841,-81.992
5307,1442.449,5.565,68.737,71.183,6.999,48.498,-80.002,1.182,-179.035,-82.183
5308,1442.29,5.567,68.679,71.186,7,48.497,-80.003,1.469,-178.215,-82.36
5309,1442.176,5.567,68.636,71.19,7.001,48.498,-80.004,1.765,-177.412,-82.537
5310,1442.018,5.569,68.591,71.187,7.001,48.498,-79.986,2.04,-176.603,-82.713
5311,1441.823,5.572,68.542,71.189,7,48.499,-79.995,2.33,-175.755,-82.887
5312,1441.598,5.574,68.501,71.191,7,48.497,-79.993,2.61,-174.954,-83.064
5313,1441.349,5.575,68.459,71.195,6.999,48.497,-79.992,2.896,-174.131,-83.234
5314,1441.275,5.578,68.414,71.194,7.001,48.498,-79.987,3.179,-173.285,-83.409
5315,1440.983,5.578,68.348,71.194,6.999,48.497,-79.975,3.471,-172.468,-83.576
5316,1440.867,5.58,68.305,71.197,6.998,48.497,-79.98,3.752,-171.642,-83.747
5317,1440.631,5.581,68.261,71.197,7.001,48.497,-79.974,4.034,-170.838,-83.932
5318,1440.549,5.584,68.198,71.197,6.998,48.498,-79.967,4.323,-170.009,-84.095
5319,1440.204,5.585,68.147,71.201,7,48.498,-79.963,4.607,-169.177,-84.258
5320,1440.043,5.587,68.095,71.201,6.998,48.498,-79.966,4.886,-168.332,-84.435
5321,1439.861,5.59,68.052,71.201,6.999,48.496,-79.943,5.168,-167.498,-84.593
5322,1439.733,5.591,67.981,71.197,6.998,48.497,-79.948,5.457,-166.665,-84.768
5323,1439.571,5.592,67.928,71.2,6.999,48.498,-79.941,5.735,-165.843,-84.924
5324,1439.399,5.595,67.877,71.206,6.995,48.498,-79.929,6.018,-164.978,-85.094
5325,1439.217,5.595,67.813,71.2,6.995,48.497,-79.932,6.312,-164.144,-85.256
5326,1438.964,5.597,67.76,71.2,6.996,48.498,-79.928,6.584,-163.296,-85.437
5327,1438.699,5.598,67.708,71.202,6.994,48.498,-79.918,6.865,-162.479,-85.594
5328,1438.699,5.6,67.653,71.208,6.993,48.497,-79.902,7.159,-161.622,-85.743
5329,1438.392,5.602,67.587,71.21,6.992,48.498,-79.899,7.439,-160.749,-85.91
5330,1438.309,5.604,67.518,71.204,6.991,48.498,-79.89,7.718,-159.901,-86.069
5331,1438.029,5.606,67.469,71.205,6.993,48.498,-79.896,8.001,-159.088,-86.238
5332,1437.821,5.608,67.401,71.209,6.99,48.497,-79.889,8.296,-158.214,-86.383
5333,1437.616,5.609,67.333,71.21,6.988,48.498,-79.879,8.565,-157.359,-86.554
5334,1437.422,5.612,67.282,71.212,6.99,48.498,-79.871,8.862,-156.491,-86.715
5335,1437.374,5.614,67.205,71.215,6.988,48.498,-79.859,9.141,-155.663,-86.87
5336,1437.188,5.615,67.16,71.215,6.986,48.497,-79.835,9.42,-154.806,-87.012
5337,1436.885,5.616,67.091,71.213,6.985,48.496,-79.838,9.705,-153.936,-87.168
5338,1436.722,5.618,67.026,71.212,6.984,48.497,-79.823,9.985,-153.09,-87.33
5339,1436.509,5.62,66.959,71.214,6.983,48.496,-79.812,10.275,-152.193,-87.483
5340,1436.347,5.621,66.893,71.216,6.981,48.498,-79.811,10.559,-151.345,-87.624
5341,1436.15,5.623,66.811,71.219,6.979,48.498,-79.801,10.837,-150.48,-87.778
5342,1436.089,5.626,66.755,71.223,6.978,48.498,-79.774,11.133,-149.6,-87.935
5343,1435.789,5.628,66.691,71.224,6.976,48.498,-79.776,11.412,-148.739,-88.084
5344,1435.737,5.629,66.612,71.224,6.976,48.497,-79.767,11.691,-147.882,-88.239
5345,1435.531,5.631,66.535,71.225,6.973,48.497,-79.754,11.974,-146.999,-88.377
5346,1435.328,5.632,66.466,71.221,6.972,48.496,-79.734,12.256,-146.14,-88.525
5347,1435.064,5.633,66.399,71.226,6.97,48.497,-79.719,12.548,-145.242,-88.669
5348,1434.926,5.635,66.323,71.225,6.97,48.497,-79.715,12.828,-144.369,-88.823
5349,1434.824,5.637,66.246,71.224,6.967,48.497,-79.69,13.108,-143.496,-88.961
5350,1434.492,5.638,66.171,71.226,6.963,48.497,-79.675,13.396,-142.622,-89.091
5351,1434.412,5.64,66.106,71.227,6.964,48.497,-79.661,13.684,-141.73,-89.246
5352,1434.21,5.641,66.029,71.233,6.96,48.497,-79.654,13.96,-140.852,-89.375
5353,1434.031,5.643,65.961,71.234,6.957,48.496,-79.648,14.237,-139.974,-89.516
5354,1433.821,5.646,65.874,71.233,6.956,48.497,-79.635,14.523,-139.092,-89.661
5355,1433.628,5.648,65.798,71.233,6.955,48.497,-79.617,14.81,-138.214,-89.803
5356,1433.384,5.65,65.727,71.236,6.953,48.497,-79.598,15.095,-137.313,-89.945
5357,1433.324,5.651,65.644,71.232,6.951,48.496,-79.584,15.368,-136.441,-90.08
5358,1433.087,5.651,65.565,71.234,6.947,48.498,-79.558,15.649,-135.559,-90.212
5359,1432.901,5.654,65.492,71.236,6.944,48.496,-79.555,15.935,-134.638,-90.347
5360,1432.681,5.656,65.402,71.235,6.943,48.496,-79.526,16.221,-133.763,-90.475
5361,1432.446,5.657,65.33,71.243,6.941,48.497,-79.523,16.513,-132.856,-90.622
5362,1432.394,5.66,65.252,71.241,6.94,48.497,-79.51,16.794,-131.956,-90.749
5363,1432.127,5.661,65.159,71.242,6.934,48.498,-79.488,17.064,-131.078,-90.883
5364,1431.955,5.663,65.078,71.239,6.932,48.496,-79.462,17.351,-130.182,-91.009
5365,1431.86,5.664,65.012,71.245,6.931,48.498,-79.446,17.633,-129.27,-91.141
5366,1431.537,5.666,64.91,71.242,6.927,48.496,-79.431,17.92,-128.37,-91.272
5367,1431.366,5.668,64.833,71.241,6.924,48.497,-79.425,18.202,-127.487,-91.39
5368,1431.249,5.67,64.751,71.248,6.924,48.497,-79.398,18.486,-126.587,-91.524
5369,1431.161,5.671,64.669,71.247,6.92,48.497,-79.378,18.762,-125.67,-91.655
5370,1430.858,5.673,64.578,71.248,6.917,48.497,-79.352,19.048,-124.76,-91.766
5371,1430.617,5.674,64.5,71.247,6.915,48.496,-79.339,19.331,-123.847,-91.9
5372,1430.495,5.676,64.414,71.251,6.91,48.496,-79.321,19.611,-122.947,-92.014
5373,1430.359,5.677,64.327,71.246,6.91,48.496,-79.308,19.887,-122.037,-92.145
5374,1430.207,5.68,64.228,71.248,6.904,48.497,-79.28,20.166,-121.13,-92.265
5375,1429.903,5.681,64.139,71.252,6.903,48.497,-79.266,20.446,-120.205,-92.388
5376,1429.787,5.682,64.063,71.253,6.898,48.497,-79.232,20.73,-119.317,-92.507
5377,1429.639,5.684,63.957,71.254,6.894,48.497,-79.21,21.022,-118.404,-92.627
5378,1429.439,5.686,63.866,71.256,6.893,48.496,-79.207,21.29,-117.469,-92.754
5379,1429.145,5.687,63.778,71.259,6.889,48.497,-79.174,21.571,-116.58,-92.867
5380,1429.092,5.69,63.683,71.257,6.887,48.497,-79.148,21.86,-115.647,-92.973
5381,1428.915,5.691,63.6,71.255,6.884,48.496,-79.134,22.136,-114.747,-93.093
5382,1428.77,5.694,63.506,71.258,6.879,48.497,-79.115,22.429,-113.807,-93.209
5383,1428.512,5.695,63.422,71.257,6.876,48.497,-79.09,22.713,-112.91,-93.322
5384,1428.327,5.695,63.316,71.263,6.874,48.497,-79.075,22.996,-111.981,-93.428
5385,1428.084,5.698,63.219,71.26,6.869,48.496,-79.039,23.258,-111.039,-93.549
5386,1427.918,5.7,63.135,71.262,6.863,48.495,-79.028,23.546,-110.118,-93.654
5387,1427.836,5.702,63.029,71.266,6.86,48.495,-78.989,23.838,-109.211,-93.766
5388,1427.561,5.703,62.937,71.265,6.858,48.496,-78.966,24.117,-108.285,-93.871
5389,1427.387,5.704,62.838,71.268,6.856,48.496,-78.944,24.382,-107.336,-93.979
5390,1427.229,5.706,62.753,71.269,6.85,48.495,-78.92,24.671,-106.404,-94.097
5391,1427.077,5.707,62.644,71.268,6.847,48.496,-78.892,24.942,-105.473,-94.203
5392,1426.79,5.709,62.549,71.272,6.844,48.497,-78.882,25.232,-104.554,-94.295
5393,1426.7,5.711,62.451,71.272,6.837,48.497,-78.845,25.506,-103.619,-94.4
5394,1426.454,5.714,62.359,71.269,6.833,48.495,-78.82,25.797,-102.699,-94.513
5395,1426.308,5.715,62.253,71.274,6.832,48.497,-78.794,26.069,-101.771,-94.603
5396,1426.126,5.717,62.155,71.274,6.826,48.497,-78.777,26.352,-100.815,-94.718
5397,1425.843,5.717,62.06,71.277,6.821,48.496,-78.738,26.631,-99.897,-94.804
5398,1425.848,5.72,61.955,71.274,6.817,48.496,-78.723,26.907,-98.964,-94.906
5399,1425.537,5.721,61.86,71.274,6.815,48.496,-78.695,27.183,-98.003,-95.017
5400,1425.35,5.723,61.756,71.278,6.809,48.496,-78.664,27.469,-97.066,-95.108
5401,1425.249,5.725,61.653,71.277,6.806,48.496,-78.625,27.748,-96.157,-95.196
5402,1424.959,5.725,61.553,71.282,6.802,48.495,-78.614,28.023,-95.216,-95.301
5403,1424.911,5.727,61.456,71.279,6.798,48.496,-78.569,28.31,-94.24,-95.395
5404,1424.59,5.729,61.348,71.281,6.79,48.496,-78.55,28.585,-93.305,-95.488
5405,1424.562,5.73,61.247,71.284,6.789,48.496,-78.526,28.862,-92.394,-95.587
5406,1424.298,5.733,61.141,71.282,6.782,48.495,-78.497,29.149,-91.414,-95.681
5407,1424.124,5.733,61.029,71.286,6.778,48.496,-78.47,29.426,-90.484,-95.772
5408,1423.938,5.736,60.92,71.284,6.773,48.497,-78.437,29.707,-89.531,-95.859
5409,1423.818,5.738,60.817,71.282,6.768,48.495,-78.402,29.976,-88.579,-95.939
5410,1423.535,5.739,60.718,71.286,6.763,48.497,-78.375,30.256,-87.657,-96.033
5411,1423.288,5.74,60.608,71.284,6.761,48.496,-78.338,30.53,-86.705,-96.126
5412,1423.299,5.742,60.511,71.289,6.754,48.496,-78.319,30.821,-85.76,-96.199
5413,1423.082,5.744,60.393,71.289,6.749,48.495,-78.272,31.088,-84.81,-96.284
5414,1422.92,5.746,60.28,71.294,6.747,48.496,-78.242,31.369,-83.837,-96.364
5415,1422.574,5.747,60.19,71.288,6.741,48.496,-78.222,31.655,-82.907,-96.45
5416,1422.378,5.748,60.08,71.291,6.735,48.496,-78.186,31.924,-81.945,-96.537
5417,1422.278,5.75,59.965,71.295,6.729,48.496,-78.155,32.213,-81.01,-96.61
5418,1422.082,5.751,59.854,71.294,6.727,48.496,-78.131,32.488,-80.054,-96.696
5419,1421.975,5.753,59.748,71.294,6.719,48.495,-78.089,32.761,-79.072,-96.782
5420,1421.785,5.756,59.644,71.295,6.713,48.496,-78.05,33.036,-78.127,-96.859
5421,1421.603,5.756,59.525,71.297,6.711,48.495,-78.027,33.32,-77.191,-96.932
5422,1421.395,5.759,59.41,71.299,6.704,48.496,-77.993,33.602,-76.219,-97.02
5423,1421.225,5.761,59.31,71.298,6.698,48.495,-77.965,33.875,-75.264,-97.081
5424,1421.076,5.762,59.193,71.299,6.692,48.495,-77.925,34.157,-74.313,-97.158
5425,1420.749,5.764,59.073,71.302,6.689,48.496,-77.88,34.42,-73.352,-97.235
5426,1420.566,5.766,58.966,71.303,6.685,48.495,-77.861,34.709,-72.381,-97.309
5427,1420.507,5.768,58.851,71.3,6.677,48.495,-77.818,34.976,-71.407,-97.385
5428,1420.207,5.767,58.736,71.307,6.672,48.496,-77.79,35.253,-70.46,-97.462
5429,1420.035,5.771,58.624,71.306,6.667,48.496,-77.756,35.539,-69.489,-97.517
5430,1419.934,5.771,58.522,71.31,6.66,48.496,-77.715,35.804,-68.544,-97.602
5431,1419.679,5.774,58.4,71.311,6.655,48.495,-77.686,36.072,-67.559,-97.66
5432,1419.528,5.775,58.288,71.308,6.65,48.496,-77.649,36.357,-66.623,-97.728
5433,1419.362,5.776,58.172,71.308,6.646,48.495,-77.607,36.643,-65.645,-97.802
5434,1419.245,5.778,58.05,71.308,6.638,48.495,-77.57,36.916,-64.655,-97.851
5435,1418.968,5.78,57.936,71.312,6.632,48.495,-77.538,37.18,-63.705,-97.929
5436,1418.871,5.781,57.835,71.308,6.627,48.495,-77.49,37.47,-62.727,-97.981
5437,1418.601,5.782,57.721,71.312,6.62,48.495,-77.452,37.737,-61.776,-98.054
5438,1418.475,5.785,57.59,71.316,6.613,48.494,-77.421,38.014,-60.811,-98.11
5439,1418.347,5.787,57.473,71.313,6.608,48.495,-77.38,38.291,-59.844,-98.166
5440,1418.183,5.788,57.358,71.314,6.605,48.495,-77.331,38.567,-58.882,-98.219
5441,1418.026,5.789,57.255,71.315,6.597,48.494,-77.304,38.841,-57.907,-98.286
5442,1417.77,5.79,57.126,71.321,6.59,48.495,-77.271,39.112,-56.923,-98.345
5443,1417.656,5.792,57.019,71.322,6.585,48.494,-77.223,39.38,-55.968,-98.407
5444,1417.346,5.795,56.886,71.323,6.581,48.496,-77.175,39.651,-54.975,-98.448
5445,1417.292,5.795,56.783,71.323,6.573,48.495,-77.147,39.924,-54.009,-98.502
5446,1416.995,5.797,56.659,71.325,6.566,48.494,-77.108,40.203,-53.029,-98.566
5447,1416.768,5.8,56.541,71.321,6.561,48.496,-77.067,40.478,-52.065,-98.61
5448,1416.735,5.8,56.427,71.324,6.552,48.494,-77.024,40.746,-51.111,-98.673
5449,1416.492,5.801,56.299,71.326,6.548,48.496,-76.979,41.02,-50.127,-98.709
5450,1416.233,5.805,56.188,71.325,6.542,48.495,-76.939,41.303,-49.128,-98.769
5451,1416.178,5.805,56.055,71.328,6.533,48.495,-76.892,41.578,-48.162,-98.821
5452,1415.863,5.808,55.938,71.327,6.528,48.495,-76.854,41.843,-47.2,-98.871
5453,1415.667,5.809,55.827,71.331,6.521,48.494,-76.825,42.117,-46.22,-98.915
5454,1415.639,5.811,55.699,71.329,6.517,48.495,-76.777,42.402,-45.258,-98.965
5455,1415.401,5.812,55.589,71.333,6.509,48.495,-76.725,42.658,-44.262,-99.012
5456,1415.156,5.812,55.466,71.332,6.504,48.495,-76.683,42.936,-43.274,-99.048
5457,1415.021,5.816,55.333,71.329,6.493,48.494,-76.638,43.221,-42.297,-99.088
5458,1414.895,5.817,55.226,71.337,6.487,48.495,-76.597,43.48,-41.332,-99.137
5459,1414.668,5.817,55.087,71.336,6.481,48.494,-76.557,43.757,-40.348,-99.166
5460,1414.508,5.82,54.966,71.333,6.477,48.495,-76.506,44.026,-39.392,-99.219
5461,1414.31,5.822,54.851,71.334,6.468,48.494,-76.48,44.306,-38.411,-99.254
5462,1414.16,5.823,54.74,71.341,6.459,48.495,-76.435,44.576,-37.434,-99.285
5463,1413.998,5.825,54.605,71.342,6.455,48.495,-76.389,44.833,-36.455,-99.321
5464,1413.766,5.825,54.486,71.343,6.448,48.494,-76.33,45.121,-35.443,-99.354
5465,1413.551,5.828,54.362,71.338,6.442,48.494,-76.3,45.382,-34.473,-99.389
5466,1413.467,5.83,54.246,71.344,6.435,48.494,-76.25,45.651,-33.479,-99.435
5467,1413.235,5.831,54.12,71.346,6.426,48.495,-76.196,45.917,-32.495,-99.461
5468,1413.094,5.833,53.992,71.342,6.419,48.495,-76.149,46.189,-31.524,-99.497
5469,1412.834,5.834,53.862,71.346,6.414,48.494,-76.109,46.478,-30.55,-99.519
5470,1412.768,5.836,53.745,71.348,6.404,48.495,-76.062,46.737,-29.551,-99.565
5471,1412.446,5.837,53.616,71.35,6.4,48.494,-76.016,47.002,-28.599,-99.579
5472,1412.246,5.839,53.491,71.345,6.39,48.494,-75.962,47.285,-27.59,-99.619
5473,1412.064,5.841,53.372,71.35,6.382,48.495,-75.923,47.546,-26.635,-99.642
5474,1412.058,5.841,53.254,71.353,6.377,48.494,-75.866,47.817,-25.615,-99.669
5475,1411.735,5.844,53.119,71.348,6.368,48.495,-75.824,48.094,-24.642,-99.683
5476,1411.632,5.845,53.009,71.348,6.363,48.495,-75.777,48.364,-23.667,-99.721
5477,1411.336,5.845,52.884,71.354,6.355,48.495,-75.729,48.63,-22.679,-99.74
5478,1411.3,5.847,52.754,71.353,6.346,48.494,-75.682,48.888,-21.711,-99.77
5479,1410.996,5.849,52.631,71.357,6.34,48.494,-75.622,49.158,-20.714,-99.781
5480,1410.88,5.852,52.516,71.358,6.332,48.495,-75.576,49.439,-19.719,-99.793
